name,year,month,day,minlat,maxlat,minlon,maxlon,clouds_num,avg_size,mean_temperature,mean_wind_speed,mean_wind_direction,reletive_humidity,vertical_velocity
20190805-19-18-94-93,2019,8,5,-19,-18,-94,-93,14,434.0,16.185479736328148,11.112476,135.48123,72.752045,0.012722283
20190805-19-18-95-94,2019,8,5,-19,-18,-95,-94,10,800.53125,16.407250976562523,11.079035,136.73495,70.658295,0.016364861
20190805-20-19-93-92,2019,8,5,-20,-19,-93,-92,18,338.1875,15.795007324218773,11.360315,135.94153,73.05579,0.036140252
20190806-12-11-85-84,2019,8,6,-12,-11,-85,-84,3,467.0,15.853295898437523,8.4505,122.513916,76.31435,0.008888778
20190806-12-11-97-96,2019,8,6,-12,-11,-97,-96,35,135.6875,18.866204833984398,12.109867,139.85622,78.02044,0.012111435
20190806-15-14-97-96,2019,8,6,-15,-14,-97,-96,12,351.1875,17.576043701171898,13.229162,147.15714,76.927315,0.028317489
20190806-16-15-96-95,2019,8,6,-16,-15,-96,-95,20,352.9375,17.192376708984398,13.329329,148.59932,73.56435,0.032594834
20190806-16-15-97-96,2019,8,6,-16,-15,-97,-96,9,245.875,17.351190185546898,13.476387,149.17119,74.813255,0.031051865
20190806-17-16-95-94,2019,8,6,-17,-16,-95,-94,20,214.5,16.852593994140648,13.887195,149.51006,69.862625,0.031906355
20190806-17-16-96-95,2019,8,6,-17,-16,-96,-95,33,153.9375,17.110406494140648,13.793222,151.73781,71.496376,0.044005968
20190806-19-18-84-83,2019,8,6,-19,-18,-84,-83,17,109.375,14.522821044921898,13.642509,132.38641,74.989655,0.04210167
20190807-10-9-83-82,2019,8,7,-10,-9,-83,-82,2,5529.0625,16.458856201171898,5.836284,129.43365,81.32619,0.012537079
20190807-10-9-89-88,2019,8,7,-10,-9,-89,-88,13,404.4375,17.659661865234398,10.320407,139.64964,78.137596,0.023044892
20190807-11-10-88-87,2019,8,7,-11,-10,-88,-87,13,262.0625,17.305810546875023,10.944315,140.1594,76.83056,0.019148408
20190807-13-12-86-85,2019,8,7,-13,-12,-86,-85,7,660.875,16.531915283203148,10.933952,141.27417,78.793686,0.026052704
20190807-14-13-85-84,2019,8,7,-14,-13,-85,-84,9,839.625,16.150811767578148,10.875302,141.77345,80.41275,0.020886688
20190807-15-14-84-83,2019,8,7,-15,-14,-84,-83,2,3835.84375,15.736291503906273,11.429887,140.8162,81.214935,0.016594697
20190807-8-7-90-89,2019,8,7,-8,-7,-90,-89,5,784.5,18.532067871093773,9.085632,133.31305,75.54509,0.021736298
20190807-8-7-91-90,2019,8,7,-8,-7,-91,-90,14,363.53125,18.911828613281273,9.488952,136.93925,75.90197,0.011536103
20190807-8-7-92-91,2019,8,7,-8,-7,-92,-91,12,626.5625,19.118859863281273,10.099739,138.78275,76.78869,0.006726532
20190807-8-7-93-92,2019,8,7,-8,-7,-93,-92,18,316.25,19.287927246093773,10.61471,142.35452,76.58947,0.011804657
20190807-8-7-97-96,2019,8,7,-8,-7,-97,-96,9,277.6875,20.106378173828148,11.634865,148.29799,79.6065,-0.00034378053
20190807-9-8-90-89,2019,8,7,-9,-8,-90,-89,1,1393.0,18.338708496093773,9.921459,138.48573,76.698845,0.016384736
20190807-9-8-91-90,2019,8,7,-9,-8,-91,-90,5,861.8125,18.698724365234398,10.391357,139.828,77.001495,0.006599579
20190807-9-8-93-92,2019,8,7,-9,-8,-93,-92,14,339.25,19.035729980468773,11.441759,145.0484,77.781654,0.00016403198
20190808-10-9-83-82,2019,8,8,-10,-9,-83,-82,3,788.9375,16.904931640625023,9.712497,134.18799,84.048546,0.011726913
20190808-7-6-83-82,2019,8,8,-7,-6,-83,-82,14,175.03125,16.852899169921898,9.1070795,132.56013,86.89136,0.009817733
20190808-9-8-83-82,2019,8,8,-9,-8,-83,-82,15,261.375,17.138452148437523,9.432356,132.68349,84.98651,-0.003966446
20190809-10-9-83-82,2019,8,9,-10,-9,-83,-82,27,180.375,16.409844970703148,10.593778,132.309,82.7124,0.028440895
20190809-11-10-83-82,2019,8,9,-11,-10,-83,-82,14,290.53125,16.202111816406273,11.258356,136.10791,82.31428,0.027293434
20190809-11-10-84-83,2019,8,9,-11,-10,-84,-83,29,126.875,16.707177734375023,11.715153,141.7212,81.89131,0.01468113
20190809-12-11-83-82,2019,8,9,-12,-11,-83,-82,8,439.90625,15.860467529296898,12.287195,138.7405,82.45146,0.02139988
20190809-12-11-84-83,2019,8,9,-12,-11,-84,-83,3,319.5625,16.339227294921898,12.770012,142.87268,80.58037,0.017142067
20190809-6-5-85-84,2019,8,9,-6,-5,-85,-84,10,184.1875,17.371728515625023,8.261718,133.7511,89.63381,0.010843239
20190809-7-6-88-87,2019,8,9,-7,-6,-88,-87,17,134.375,18.615869140625023,9.5117445,147.41261,86.247406,0.01254734
20190809-8-7-83-82,2019,8,9,-8,-7,-83,-82,6,346.75,16.745629882812523,9.226844,131.35802,84.578964,0.018221168
20190809-8-7-84-83,2019,8,9,-8,-7,-84,-83,15,223.875,17.114068603515648,9.698233,134.86975,85.77818,0.02256199
20190809-8-7-85-84,2019,8,9,-8,-7,-85,-84,9,421.5,17.560479736328148,9.83811,139.02776,84.52975,0.020867653
20190809-8-7-87-86,2019,8,9,-8,-7,-87,-86,9,306.0625,18.148522949218773,9.926511,147.02261,85.04397,0.018152809
20190809-9-8-83-82,2019,8,9,-9,-8,-83,-82,13,211.6875,16.698754882812523,9.853314,130.50491,82.99319,0.017854957
20190809-9-8-84-83,2019,8,9,-9,-8,-84,-83,21,262.375,16.980554199218773,10.281654,136.23366,85.125374,0.028997535
20190810-11-10-91-90,2019,8,10,-11,-10,-91,-90,41,108.375,17.853997802734398,11.870386,143.28917,77.75878,0.014281311
20190810-12-11-90-89,2019,8,10,-12,-11,-90,-89,21,287.15625,17.135461425781273,12.117257,144.87502,76.01644,0.014877014
20190810-6-5-94-93,2019,8,10,-6,-5,-94,-93,10,647.40625,20.381951904296898,10.215855,139.84773,87.08098,0.0041055297
20190811-10-9-83-82,2019,8,11,-10,-9,-83,-82,6,1668.3125,16.558587646484398,8.885716,135.27782,79.726814,0.031393584
20190811-10-9-84-83,2019,8,11,-10,-9,-84,-83,9,551.6875,16.733056640625023,9.580001,136.9695,80.05525,0.03534378
20190811-10-9-85-84,2019,8,11,-10,-9,-85,-84,12,272.0,17.046014404296898,9.946763,140.64905,79.79541,0.027960967
20190811-10-9-86-85,2019,8,11,-10,-9,-86,-85,31,110.625,17.307275390625023,10.054782,141.3865,79.350876,0.01982132
20190811-10-9-87-86,2019,8,11,-10,-9,-87,-86,17,190.625,17.431085205078148,10.032082,142.5898,79.03994,0.021584015
20190811-11-10-83-82,2019,8,11,-11,-10,-83,-82,4,1263.03125,16.111169433593773,9.442105,133.66098,78.601036,0.034899443
20190811-11-10-85-84,2019,8,11,-11,-10,-85,-84,19,106.0625,16.618920898437523,10.69019,138.22334,78.77041,0.021437531
20190811-11-10-86-85,2019,8,11,-11,-10,-86,-85,23,182.9375,16.740533447265648,10.824606,139.72,78.20932,0.018629914
20190811-11-10-87-86,2019,8,11,-11,-10,-87,-86,12,234.09375,16.827813720703148,10.845759,141.30992,78.158844,0.019279327
20190811-11-10-88-87,2019,8,11,-11,-10,-88,-87,26,238.78125,17.079614257812523,10.96766,143.26451,77.52291,0.014425811
20190811-12-11-83-82,2019,8,11,-12,-11,-83,-82,9,198.375,15.624536132812523,9.997898,131.75308,77.211975,0.03293167
20190811-12-11-84-83,2019,8,11,-12,-11,-84,-83,8,290.0,15.922357177734398,10.67026,134.6951,76.64353,0.028327178
20190811-12-11-85-84,2019,8,11,-12,-11,-85,-84,10,316.15625,16.058892822265648,11.239497,137.20828,77.24385,0.023405304
20190811-12-11-87-86,2019,8,11,-12,-11,-87,-86,8,335.4375,16.280633544921898,11.430015,140.65141,76.5301,0.015192414
20190811-12-11-88-87,2019,8,11,-12,-11,-88,-87,12,155.21875,16.609613037109398,11.53628,142.20535,75.13166,0.01900589
20190811-13-12-86-85,2019,8,11,-13,-12,-86,-85,10,249.28125,15.821496582031273,12.004024,139.0419,74.228065,0.013532257
20190811-13-12-88-87,2019,8,11,-13,-12,-88,-87,11,426.75,16.429833984375023,12.081294,142.42043,70.12088,0.011657257
20190811-16-15-83-82,2019,8,11,-16,-15,-83,-82,4,1595.84375,14.117974853515648,12.847788,137.14871,72.10885,0.011442414
20190811-16-15-84-83,2019,8,11,-16,-15,-84,-83,21,319.65625,14.444146728515648,13.012564,139.84393,70.65947,0.011530304
20190811-17-16-83-82,2019,8,11,-17,-16,-83,-82,3,1314.625,13.927880859375023,13.310574,139.5962,71.20728,0.0043037413
20190811-6-5-86-85,2019,8,11,-6,-5,-86,-85,35,78.4375,17.666314697265648,8.46855,125.34564,84.744,0.029372102
20190811-6-5-87-86,2019,8,11,-6,-5,-87,-86,36,56.25,17.842034912109398,8.461497,128.78888,85.01057,0.03416702
20190811-7-6-85-84,2019,8,11,-7,-6,-85,-84,20,171.90625,17.501336669921898,8.476371,126.64016,83.43322,0.037140656
20190811-7-6-86-85,2019,8,11,-7,-6,-86,-85,22,250.125,17.859368896484398,8.716867,131.80144,81.8276,0.036501005
20190811-7-6-87-86,2019,8,11,-7,-6,-87,-86,9,566.0,18.097741699218773,8.817441,134.56833,81.06338,0.038244173
20190811-8-7-83-82,2019,8,11,-8,-7,-83,-82,24,64.34375,16.772729492187523,7.5049415,128.53116,82.78463,0.02176956
20190811-8-7-84-83,2019,8,11,-8,-7,-84,-83,15,262.4375,17.098291015625023,8.099848,129.22035,81.78275,0.028678741
20190811-8-7-85-84,2019,8,11,-8,-7,-85,-84,17,604.0625,17.387017822265648,8.655851,134.42726,81.389626,0.04558792
20190811-8-7-86-85,2019,8,11,-8,-7,-86,-85,29,266.125,17.741967773437523,9.080024,139.50491,81.009476,0.037663117
20190811-8-7-87-86,2019,8,11,-8,-7,-87,-86,37,133.9375,18.015924072265648,9.188396,140.5486,80.586815,0.03150589
20190811-8-7-88-87,2019,8,11,-8,-7,-88,-87,22,315.6875,18.288049316406273,9.263052,140.71075,78.77916,0.0340889
20190811-8-7-89-88,2019,8,11,-8,-7,-89,-88,11,709.875,18.501641845703148,9.389742,140.89769,78.01838,0.040856477
20190811-9-8-83-82,2019,8,11,-9,-8,-83,-82,14,171.1875,16.883050537109398,8.16354,134.42188,80.73213,0.019718781
20190811-9-8-84-83,2019,8,11,-9,-8,-84,-83,20,208.125,17.012567138671898,8.681469,134.96753,80.64494,0.033180695
20190811-9-8-85-84,2019,8,11,-9,-8,-85,-84,17,201.1875,17.215783691406273,9.214087,140.41318,80.78494,0.04161331
20190811-9-8-86-85,2019,8,11,-9,-8,-86,-85,8,288.0,17.597039794921898,9.426918,142.70276,80.634,0.02581253
20190812-10-9-88-87,2019,8,12,-10,-9,-88,-87,2,2684.3125,17.541436767578148,8.401607,150.9603,77.28881,0.018810272
20190812-10-9-89-88,2019,8,12,-10,-9,-89,-88,14,507.5,17.799401855468773,8.523803,154.46654,76.94881,0.018346405
20190812-11-10-88-87,2019,8,12,-11,-10,-88,-87,3,3019.1875,17.209649658203148,8.977369,152.5252,75.98162,0.012994843
20190812-11-10-89-88,2019,8,12,-11,-10,-89,-88,5,628.0,17.549645996093773,8.992794,155.7992,75.34068,0.005797577
20190812-11-10-90-89,2019,8,12,-11,-10,-90,-89,7,416.625,17.915826416015648,8.843874,156.93268,74.56334,0.0002897644
20190812-12-11-87-86,2019,8,12,-12,-11,-87,-86,5,1477.1875,16.654565429687523,9.667264,150.67422,74.87396,0.009991913
20190812-12-11-89-88,2019,8,12,-12,-11,-89,-88,8,480.84375,16.925195312500023,9.57475,155.44044,76.352875,0.0039616395
20190812-12-11-90-89,2019,8,12,-12,-11,-90,-89,9,256.0,17.219964599609398,9.327679,154.81627,75.65709,-0.0031233216
20190812-13-12-89-88,2019,8,12,-13,-12,-89,-88,9,347.75,16.454736328125023,10.230119,156.26279,76.03912,0.004806366
20190812-13-12-90-89,2019,8,12,-13,-12,-90,-89,9,450.3125,16.645288085937523,9.924037,154.0,76.43224,0.0037077332
20190812-14-13-88-87,2019,8,12,-14,-13,-88,-87,3,3758.3125,16.001611328125023,11.178349,156.71739,74.81631,0.007379608
20190812-14-13-89-88,2019,8,12,-14,-13,-89,-88,8,660.25,16.136834716796898,10.777056,156.30986,75.547714,0.0053141783
20190812-15-14-88-87,2019,8,12,-15,-14,-88,-87,1,12157.375,15.712396240234398,11.662886,156.85136,75.12381,0.01068039
20190812-15-14-90-89,2019,8,12,-15,-14,-90,-89,5,845.125,15.990808105468773,10.834757,157.35898,73.14975,0.021993866
20190812-15-14-91-90,2019,8,12,-15,-14,-91,-90,9,268.0,16.078485107421898,10.592973,158.08246,72.13818,0.030499725
20190812-16-15-87-86,2019,8,12,-16,-15,-87,-86,6,1215.09375,15.157464599609398,12.59078,156.57083,74.46662,0.018766327
20190812-16-15-88-87,2019,8,12,-16,-15,-88,-87,7,1279.5625,15.347528076171898,12.002977,157.82344,74.42146,0.011959686
20190812-16-15-89-88,2019,8,12,-16,-15,-89,-88,3,2490.3125,15.458489990234398,11.238119,159.26416,74.66209,0.033219453
20190812-16-15-90-89,2019,8,12,-16,-15,-90,-89,8,1059.03125,15.835351562500023,11.053668,160.49034,71.10506,0.030309295
20190812-17-16-88-87,2019,8,12,-17,-16,-88,-87,4,352.28125,15.289025878906273,12.509215,160.67468,73.180374,0.028214568
20190812-17-16-89-88,2019,8,12,-17,-16,-89,-88,8,219.3125,15.441125488281273,11.809941,163.01271,73.179436,0.034786835
20190812-18-17-89-88,2019,8,12,-18,-17,-89,-88,27,164.1875,15.661614990234398,11.971685,166.91808,72.90678,0.036573943
20190812-19-18-89-88,2019,8,12,-19,-18,-89,-88,33,85.6875,15.759027099609398,11.956481,169.00949,75.59256,0.02875656
20190812-7-6-89-88,2019,8,12,-7,-6,-89,-88,28,64.46875,18.482629394531273,7.401165,143.0162,80.08959,0.025323944
20190812-7-6-90-89,2019,8,12,-7,-6,-90,-89,11,82.5,18.788232421875023,7.447403,145.1133,81.008026,0.022706756
20190812-7-6-91-90,2019,8,12,-7,-6,-91,-90,23,77.4375,19.194635009765648,7.287892,147.08423,80.24256,0.021554412
20190812-8-7-89-88,2019,8,12,-8,-7,-89,-88,1,348.125,18.303094482421898,7.865607,147.00134,79.398026,0.027604217
20190812-8-7-90-89,2019,8,12,-8,-7,-90,-89,7,530.0,18.616601562500023,7.8081794,149.12875,79.71725,0.02654953
20190812-9-8-88-87,2019,8,12,-9,-8,-88,-87,2,1464.75,17.773645019531273,8.048775,149.12668,78.148186,0.024718475
20190812-9-8-89-88,2019,8,12,-9,-8,-89,-88,8,1052.9375,18.075280761718773,8.17657,151.08913,78.10209,0.021398162
20190813-12-11-83-82,2019,8,13,-12,-11,-83,-82,3,2043.875,15.530938720703148,4.183664,111.429855,78.32231,0.031855926
20190813-12-11-84-83,2019,8,13,-12,-11,-84,-83,1,3388.0,15.847344970703148,4.100435,130.6437,76.425125,0.029883271
20190813-12-11-85-84,2019,8,13,-12,-11,-85,-84,11,188.3125,16.132196044921898,4.510757,147.23524,76.27716,0.025137177
20190813-12-11-86-85,2019,8,13,-12,-11,-86,-85,3,616.3125,16.511163330078148,4.8689175,153.16682,75.335754,0.017871551
20190813-16-15-83-82,2019,8,13,-16,-15,-83,-82,32,27.0625,14.448205566406273,6.2458,152.7164,77.995125,0.030347137
20190813-16-15-86-85,2019,8,13,-16,-15,-86,-85,39,46.375,14.982965087890648,5.777801,157.34915,77.716064,0.02399948
20190813-17-16-85-84,2019,8,13,-17,-16,-85,-84,28,42.75,14.780297851562523,6.1647925,160.14365,73.57575,0.023711395
20190813-17-16-86-85,2019,8,13,-17,-16,-86,-85,14,91.6875,14.831628417968773,6.0631795,159.35008,74.736374,0.031836394
20190813-18-17-86-85,2019,8,13,-18,-17,-86,-85,64,49.34375,15.030938720703148,6.318346,161.55423,70.623566,0.02816452
20190814-10-9-85-84,2019,8,14,-10,-9,-85,-84,17,189.8125,16.801538085937523,3.616113,111.54037,81.51105,0.018517494
20190814-10-9-86-85,2019,8,14,-10,-9,-86,-85,3,383.5625,17.174523925781273,3.7029204,118.97276,80.47807,0.017775306
20190814-10-9-89-88,2019,8,14,-10,-9,-89,-88,12,148.46875,17.964440917968773,4.242337,128.5121,80.587296,0.0069110487
20190814-11-10-84-83,2019,8,14,-11,-10,-84,-83,1,9473.4375,16.226922607421898,3.690538,109.29299,80.54792,0.016007729
20190814-11-10-85-84,2019,8,14,-11,-10,-85,-84,11,466.25,16.554132080078148,3.7422707,117.50597,80.1312,0.0119842915
20190814-11-10-86-85,2019,8,14,-11,-10,-86,-85,8,472.875,16.797174072265648,3.6920822,119.69518,78.910576,0.0057928846
20190814-11-10-88-87,2019,8,14,-11,-10,-88,-87,2,767.34375,17.307641601562523,3.7777865,115.90436,78.93448,0.016286049
20190814-11-10-96-95,2019,8,14,-11,-10,-96,-95,26,80.3125,19.033197021484398,4.730554,157.54192,76.16714,0.035553627
20190814-12-11-84-83,2019,8,14,-12,-11,-84,-83,2,4911.875,15.800531005859398,3.9317715,112.866455,80.27073,0.012858314
20190814-12-11-85-84,2019,8,14,-12,-11,-85,-84,4,2224.21875,16.323114013671898,4.0412107,114.95887,78.85386,0.006120033
20190814-12-11-86-85,2019,8,14,-12,-11,-86,-85,1,1864.125,16.508325195312523,4.207681,113.509155,78.31261,0.009059486
20190814-12-11-88-87,2019,8,14,-12,-11,-88,-87,18,95.0,17.229272460937523,3.7076666,120.04569,77.68057,0.018258706
20190814-13-12-84-83,2019,8,14,-13,-12,-84,-83,1,11978.0,15.689660644531273,4.526466,109.44389,78.45636,0.009757728
20190814-14-13-84-83,2019,8,14,-14,-13,-84,-83,11,483.25,15.431542968750023,4.569176,108.774925,78.09557,0.027199134
20190814-14-13-85-84,2019,8,14,-14,-13,-85,-84,3,3003.8125,15.860986328125023,4.5587125,115.49342,79.113235,0.028307533
20190814-14-13-86-85,2019,8,14,-14,-13,-86,-85,8,188.15625,16.030053710937523,4.5935225,125.7834,79.60964,0.02629093
20190814-15-14-83-82,2019,8,14,-15,-14,-83,-82,1,11746.0625,14.478173828125023,4.1192837,107.79983,79.10823,0.028908119
20190814-15-14-84-83,2019,8,14,-15,-14,-84,-83,3,4096.6875,15.085839843750023,3.9817858,114.44671,77.98761,0.033829994
20190814-15-14-85-84,2019,8,14,-15,-14,-85,-84,1,983.625,15.448663330078148,4.115662,122.60298,79.29355,0.033571206
20190814-15-14-90-89,2019,8,14,-15,-14,-90,-89,33,28.6875,16.460931396484398,4.380128,129.72891,70.18948,0.056383707
20190814-16-15-83-82,2019,8,14,-16,-15,-83,-82,13,557.1875,14.458093261718773,3.9328473,115.327805,78.754486,0.027975501
20190814-16-15-84-83,2019,8,14,-16,-15,-84,-83,1,5903.1875,14.883172607421898,3.8490222,122.45644,77.786514,0.038063392
20190814-18-17-85-84,2019,8,14,-18,-17,-85,-84,4,1795.03125,14.587182617187523,2.8900259,136.7082,72.717606,0.026124917
20190814-18-17-87-86,2019,8,14,-18,-17,-87,-86,12,79.90625,15.262780761718773,2.5480833,129.60219,68.00042,0.0268964
20190814-19-18-86-85,2019,8,14,-19,-18,-86,-85,23,101.5625,14.718530273437523,2.010431,125.56779,65.90589,0.016134681
20190814-19-18-87-86,2019,8,14,-19,-18,-87,-86,18,78.25,15.184045410156273,1.6438282,120.677635,61.40011,0.020866128
20190814-20-19-84-83,2019,8,14,-20,-19,-84,-83,3,824.75,13.037103271484398,2.002823,124.4779,76.25151,0.0030682755
20190814-20-19-88-87,2019,8,14,-20,-19,-88,-87,7,67.0,15.002099609375023,0.8957287,123.50044,61.986828,0.02092472
20190814-8-7-91-90,2019,8,14,-8,-7,-91,-90,24,87.0625,19.269830322265648,4.933703,123.21199,79.12964,0.007931557
20190814-9-8-86-85,2019,8,14,-9,-8,-86,-85,11,150.1875,17.494042968750023,4.0686235,113.28483,82.34589,0.015929604
20190814-9-8-90-89,2019,8,14,-9,-8,-90,-89,9,287.8125,18.673486328125023,4.499862,124.96287,79.843704,0.0064227674
20190815-10-9-83-82,2019,8,15,-10,-9,-83,-82,14,564.625,15.990808105468773,6.5793853,107.598335,80.286125,0.022432594
20190815-10-9-84-83,2019,8,15,-10,-9,-84,-83,7,644.9375,16.339471435546898,6.7375317,112.89666,80.58066,0.030235328
20190815-11-10-83-82,2019,8,15,-11,-10,-83,-82,21,432.3125,15.975488281250023,6.5756836,108.8887,80.12581,0.017496072
20190815-11-10-84-83,2019,8,15,-11,-10,-84,-83,2,4052.0,16.336206054687523,6.7052956,111.75313,79.643,0.022290993
20190815-12-11-83-82,2019,8,15,-12,-11,-83,-82,36,213.5625,15.788934326171898,7.220813,110.013565,79.83847,0.009888649
20190815-12-11-84-83,2019,8,15,-12,-11,-84,-83,4,2517.3125,16.115106201171898,7.139313,112.26786,79.71143,0.022413064
20190815-13-12-83-82,2019,8,15,-13,-12,-83,-82,2,250.6875,15.297296142578148,7.7583537,110.426834,81.37393,0.021114236
20190815-13-12-84-83,2019,8,15,-13,-12,-84,-83,3,2554.25,15.757684326171898,7.5938487,113.91238,80.89222,0.028213844
20190815-14-13-83-82,2019,8,15,-14,-13,-83,-82,14,587.375,14.977899169921898,7.4844465,110.9622,81.81534,0.023433572
20190815-14-13-84-83,2019,8,15,-14,-13,-84,-83,2,5019.125,15.350885009765648,7.078836,115.51457,80.95925,0.035142556
20190815-15-14-83-82,2019,8,15,-15,-14,-83,-82,5,1055.375,14.625787353515648,6.791785,111.98824,80.33394,0.019883767
20190815-16-15-83-82,2019,8,15,-16,-15,-83,-82,10,607.9375,13.972833251953148,6.025785,112.42894,79.67331,0.022417946
20190815-17-16-83-82,2019,8,15,-17,-16,-83,-82,12,414.25,13.294458007812523,5.157298,112.18021,78.191124,0.024112282
20190815-18-17-83-82,2019,8,15,-18,-17,-83,-82,1,11770.25,12.843835449218773,4.3127575,110.99673,75.5669,0.023545876
20190815-19-18-83-82,2019,8,15,-19,-18,-83,-82,9,470.9375,12.516748046875023,3.8490772,107.56163,74.22315,0.018843727
20190815-6-5-84-83,2019,8,15,-6,-5,-84,-83,29,59.5,16.992120361328148,6.97687,108.872314,88.12706,0.013731423
20190815-6-5-85-84,2019,8,15,-6,-5,-85,-84,5,182.25,17.481744384765648,7.008024,114.16344,83.31815,0.018116187
20190815-7-6-84-83,2019,8,15,-7,-6,-84,-83,6,498.84375,16.738458251953148,6.928137,113.088684,82.668,0.024366189
20190815-7-6-85-84,2019,8,15,-7,-6,-85,-84,3,1098.375,17.291894531250023,7.52833,118.2694,80.090965,0.023785133
20190815-8-7-84-83,2019,8,15,-8,-7,-84,-83,6,246.28125,16.481805419921898,7.115112,115.53448,80.220345,0.016822243
20190815-8-7-85-84,2019,8,15,-8,-7,-85,-84,9,797.375,17.033837890625023,7.722998,118.17133,78.757996,0.022305641
20190815-9-8-83-82,2019,8,15,-9,-8,-83,-82,10,427.9375,15.970574951171898,6.6040316,109.00848,80.09956,0.014932594
20190815-9-8-85-84,2019,8,15,-9,-8,-85,-84,2,4338.96875,16.791589355468773,7.579483,117.99374,80.063934,0.031412087
20190816-10-9-84-83,2019,8,16,-10,-9,-84,-83,7,163.8125,16.186242675781273,8.131981,122.98523,81.80576,0.023033105
20190816-10-9-87-86,2019,8,16,-10,-9,-87,-86,16,155.5625,17.287805175781273,9.071847,127.13313,80.575455,0.029829979
20190816-10-9-88-87,2019,8,16,-10,-9,-88,-87,17,168.8125,17.219750976562523,9.372376,125.416855,80.3553,0.026851464
